#node	identifier	category	term ID	term description
Rab5	7227.FBpp0077473	GO Process	GO:0051716	Cellular response to stimulus
Rab5	7227.FBpp0077473	GO Process	GO:0060429	Epithelium development
Rab5	7227.FBpp0077473	GO Process	GO:0060560	Developmental growth involved in morphogenesis
Rab5	7227.FBpp0077473	GO Process	GO:0061024	Membrane organization
Rab5	7227.FBpp0077473	GO Process	GO:0061025	Membrane fusion
Rab5	7227.FBpp0077473	GO Process	GO:0061245	Establishment or maintenance of bipolar cell polarity
Rab5	7227.FBpp0077473	GO Process	GO:0061458	Reproductive system development
Rab5	7227.FBpp0077473	GO Process	GO:0061564	Axon development
Rab5	7227.FBpp0077473	GO Process	GO:0061883	Clathrin-dependent endocytosis involved in vitellogenesis
Rab5	7227.FBpp0077473	GO Process	GO:0065007	Biological regulation
Rab5	7227.FBpp0077473	GO Process	GO:0065008	Regulation of biological quality
Rab5	7227.FBpp0077473	GO Process	GO:0070925	Organelle assembly
Rab5	7227.FBpp0077473	GO Process	GO:0071705	Nitrogen compound transport
Rab5	7227.FBpp0077473	GO Process	GO:0071840	Cellular component organization or biogenesis
Rab5	7227.FBpp0077473	GO Process	GO:0071985	Multivesicular body sorting pathway
Rab5	7227.FBpp0077473	GO Process	GO:0072583	Clathrin-dependent endocytosis
Rab5	7227.FBpp0077473	GO Process	GO:0090130	Tissue migration
Rab5	7227.FBpp0077473	GO Process	GO:0090132	Epithelium migration
Rab5	7227.FBpp0077473	GO Process	GO:0090174	Organelle membrane fusion
Rab5	7227.FBpp0077473	GO Process	GO:0090598	Male anatomical structure morphogenesis
Rab5	7227.FBpp0077473	GO Process	GO:0098657	Import into cell
Rab5	7227.FBpp0077473	GO Process	GO:0099003	Vesicle-mediated transport in synapse
Rab5	7227.FBpp0077473	GO Process	GO:0099504	Synaptic vesicle cycle
Rab5	7227.FBpp0077473	GO Process	GO:0099532	Synaptic vesicle endosomal processing
Rab5	7227.FBpp0077473	GO Process	GO:0120036	Plasma membrane bounded cell projection organization
Rab5	7227.FBpp0077473	GO Process	GO:0120039	Plasma membrane bounded cell projection morphogenesis
Rab5	7227.FBpp0077473	GO Process	GO:0140238	Presynaptic endocytosis
Rab5	7227.FBpp0077473	GO Process	GO:0140352	Export from cell
Rab5	7227.FBpp0077473	GO Process	GO:0141124	Intracellular signaling cassette
Rab5	7227.FBpp0077473	GO Process	GO:1990138	Neuron projection extension
Rab5	7227.FBpp0077473	GO Function	GO:0000166	Nucleotide binding
Rab5	7227.FBpp0077473	GO Function	GO:0003824	Catalytic activity
Rab5	7227.FBpp0077473	GO Function	GO:0003924	GTPase activity
Rab5	7227.FBpp0077473	GO Function	GO:0003925	G protein activity
Rab5	7227.FBpp0077473	GO Function	GO:0005488	Binding
Rab5	7227.FBpp0077473	GO Function	GO:0005515	Protein binding
Rab5	7227.FBpp0077473	GO Function	GO:0005525	GTP binding
Rab5	7227.FBpp0077473	GO Function	GO:0016462	Pyrophosphatase activity
Rab5	7227.FBpp0077473	GO Function	GO:0016787	Hydrolase activity
Rab5	7227.FBpp0077473	GO Function	GO:0016817	Hydrolase activity, acting on acid anhydrides
Rab5	7227.FBpp0077473	GO Function	GO:0016818	Hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides
Rab5	7227.FBpp0077473	GO Function	GO:0017076	Purine nucleotide binding
Rab5	7227.FBpp0077473	GO Function	GO:0017111	Ribonucleoside triphosphate phosphatase activity
Rab5	7227.FBpp0077473	GO Function	GO:0019001	Guanyl nucleotide binding
Rab5	7227.FBpp0077473	GO Function	GO:0030234	Enzyme regulator activity
Rab5	7227.FBpp0077473	GO Function	GO:0032553	Ribonucleotide binding
Rab5	7227.FBpp0077473	GO Function	GO:0032555	Purine ribonucleotide binding
Rab5	7227.FBpp0077473	GO Function	GO:0032561	Guanyl ribonucleotide binding
Rab5	7227.FBpp0077473	GO Function	GO:0035639	Purine ribonucleoside triphosphate binding
Rab5	7227.FBpp0077473	GO Function	GO:0036094	Small molecule binding
Rab5	7227.FBpp0077473	GO Function	GO:0043167	Ion binding
Rab5	7227.FBpp0077473	GO Function	GO:0043168	Anion binding
Rab5	7227.FBpp0077473	GO Function	GO:0097367	Carbohydrate derivative binding
Rab5	7227.FBpp0077473	GO Function	GO:0098772	Molecular function regulator activity
Rab5	7227.FBpp0077473	GO Function	GO:1901265	Nucleoside phosphate binding
Rab5	7227.FBpp0077473	GO Function	GO:1901363	Heterocyclic compound binding
Rab5	7227.FBpp0077473	GO Component	GO:0005622	Intracellular anatomical structure
Rab5	7227.FBpp0077473	GO Component	GO:0005737	Cytoplasm
Rab5	7227.FBpp0077473	GO Component	GO:0005768	Endosome
Rab5	7227.FBpp0077473	GO Component	GO:0005769	Early endosome
Rab5	7227.FBpp0077473	GO Component	GO:0005770	Late endosome
Rab5	7227.FBpp0077473	GO Component	GO:0005771	Multivesicular body
Rab5	7227.FBpp0077473	GO Component	GO:0005829	Cytosol
Rab5	7227.FBpp0077473	GO Component	GO:0005886	Plasma membrane
Rab5	7227.FBpp0077473	GO Component	GO:0005938	Cell cortex
Rab5	7227.FBpp0077473	GO Component	GO:0008021	Synaptic vesicle
Rab5	7227.FBpp0077473	GO Component	GO:0010008	Endosome membrane
Rab5	7227.FBpp0077473	GO Component	GO:0012505	Endomembrane system
Rab5	7227.FBpp0077473	GO Component	GO:0012506	Vesicle membrane
Rab5	7227.FBpp0077473	GO Component	GO:0016020	Membrane
Rab5	7227.FBpp0077473	GO Component	GO:0030054	Cell junction
Rab5	7227.FBpp0077473	GO Component	GO:0030133	Transport vesicle
Rab5	7227.FBpp0077473	GO Component	GO:0030139	Endocytic vesicle
Rab5	7227.FBpp0077473	GO Component	GO:0030424	Axon
Rab5	7227.FBpp0077473	GO Component	GO:0030659	Cytoplasmic vesicle membrane
Rab5	7227.FBpp0077473	GO Component	GO:0031090	Organelle membrane
Rab5	7227.FBpp0077473	GO Component	GO:0031410	Cytoplasmic vesicle
Rab5	7227.FBpp0077473	GO Component	GO:0031902	Late endosome membrane
Rab5	7227.FBpp0077473	GO Component	GO:0031982	Vesicle
Rab5	7227.FBpp0077473	GO Component	GO:0032585	Multivesicular body membrane
Rab5	7227.FBpp0077473	GO Component	GO:0036477	Somatodendritic compartment
Rab5	7227.FBpp0077473	GO Component	GO:0042995	Cell projection
Rab5	7227.FBpp0077473	GO Component	GO:0043005	Neuron projection
Rab5	7227.FBpp0077473	GO Component	GO:0043025	Neuronal cell body
Rab5	7227.FBpp0077473	GO Component	GO:0043195	Terminal bouton
Rab5	7227.FBpp0077473	GO Component	GO:0043204	Perikaryon
Rab5	7227.FBpp0077473	GO Component	GO:0043226	Organelle
Rab5	7227.FBpp0077473	GO Component	GO:0043227	Membrane-bounded organelle
Rab5	7227.FBpp0077473	GO Component	GO:0043229	Intracellular organelle
Rab5	7227.FBpp0077473	GO Component	GO:0043231	Intracellular membrane-bounded organelle
Rab5	7227.FBpp0077473	GO Component	GO:0043679	Axon terminus
Rab5	7227.FBpp0077473	GO Component	GO:0044297	Cell body
Rab5	7227.FBpp0077473	GO Component	GO:0044306	Neuron projection terminus
Rab5	7227.FBpp0077473	GO Component	GO:0045202	Synapse
Rab5	7227.FBpp0077473	GO Component	GO:0070382	Exocytic vesicle
Rab5	7227.FBpp0077473	GO Component	GO:0071944	Cell periphery
Rab5	7227.FBpp0077473	GO Component	GO:0097708	Intracellular vesicle
Rab5	7227.FBpp0077473	GO Component	GO:0098588	Bounding membrane of organelle
Rab5	7227.FBpp0077473	GO Component	GO:0098793	Presynapse
Rab5	7227.FBpp0077473	GO Component	GO:0098830	Presynaptic endosome
Rab5	7227.FBpp0077473	GO Component	GO:0099503	Secretory vesicle
Rab5	7227.FBpp0077473	GO Component	GO:0110165	Cellular anatomical structure
Rab5	7227.FBpp0077473	GO Component	GO:0120025	Plasma membrane bounded cell projection
Rab5	7227.FBpp0077473	GO Component	GO:0150034	Distal axon
Rab5	7227.FBpp0077473	STRING clusters	CL:13140	Mixed, incl. Rab subfamily of small GTPases, and Vesicle tethering complex
Rab5	7227.FBpp0077473	STRING clusters	CL:13142	Mixed, incl. Rab subfamily of small GTPases, and Vesicle tethering complex
Rab5	7227.FBpp0077473	STRING clusters	CL:13144	Mixed, incl. RAB geranylgeranylation, and HOPS complex
Rab5	7227.FBpp0077473	STRING clusters	CL:13145	Mixed, incl. Endosomal vesicle fusion, and CORVET complex
Rab5	7227.FBpp0077473	STRING clusters	CL:13171	Mixed, incl. Plasma membrane to endosome transport, and Domain present in VPS9
Rab5	7227.FBpp0077473	STRING clusters	CL:13173	Plasma membrane to endosome transport, and Zinc finger, A20-type
Rab5	7227.FBpp0077473	KEGG	dme04137	Mitophagy - animal
Rab5	7227.FBpp0077473	KEGG	dme04144	Endocytosis
Rab5	7227.FBpp0077473	KEGG	dme04145	Phagosome
Rab5	7227.FBpp0077473	KEGG	dme04148	Efferocytosis
Rab5	7227.FBpp0077473	Reactome	DME-109582	Hemostasis
Rab5	7227.FBpp0077473	Reactome	DME-1430728	Metabolism
Rab5	7227.FBpp0077473	Reactome	DME-1483255	PI Metabolism
Rab5	7227.FBpp0077473	Reactome	DME-1483257	Phospholipid metabolism
Rab5	7227.FBpp0077473	Reactome	DME-1660499	Synthesis of PIPs at the plasma membrane
Rab5	7227.FBpp0077473	Reactome	DME-168249	Innate Immune System
Rab5	7227.FBpp0077473	Reactome	DME-168256	Immune System
Rab5	7227.FBpp0077473	Reactome	DME-199991	Membrane Trafficking
Rab5	7227.FBpp0077473	Reactome	DME-199992	trans-Golgi Network Vesicle Budding
Rab5	7227.FBpp0077473	Reactome	DME-392499	Metabolism of proteins
Rab5	7227.FBpp0077473	Reactome	DME-432722	Golgi Associated Vesicle Biogenesis
Rab5	7227.FBpp0077473	Reactome	DME-556833	Metabolism of lipids
Rab5	7227.FBpp0077473	Reactome	DME-5653656	Vesicle-mediated transport
Rab5	7227.FBpp0077473	Reactome	DME-597592	Post-translational protein modification
Rab5	7227.FBpp0077473	Reactome	DME-6798695	Neutrophil degranulation
Rab5	7227.FBpp0077473	Reactome	DME-8854214	TBC/RABGAPs
Rab5	7227.FBpp0077473	Reactome	DME-8856828	Clathrin-mediated endocytosis
Rab5	7227.FBpp0077473	Reactome	DME-8873719	RAB geranylgeranylation
Rab5	7227.FBpp0077473	Reactome	DME-8876198	RAB GEFs exchange GTP for GDP on RABs
Rab5	7227.FBpp0077473	Reactome	DME-9007101	Rab regulation of trafficking
Rab5	7227.FBpp0077473	Reactome	DME-983231	Factors involved in megakaryocyte development and platelet production
Rab5	7227.FBpp0077473	COMPARTMENTS	GOCC:0005622	Intracellular anatomical structure
Rab5	7227.FBpp0077473	COMPARTMENTS	GOCC:0005737	Cytoplasm
Rab5	7227.FBpp0077473	COMPARTMENTS	GOCC:0005768	Endosome
Rab5	7227.FBpp0077473	COMPARTMENTS	GOCC:0005769	Early endosome
Rab5	7227.FBpp0077473	COMPARTMENTS	GOCC:0005770	Late endosome
Rab5	7227.FBpp0077473	COMPARTMENTS	GOCC:0005771	Multivesicular body
Rab5	7227.FBpp0077473	COMPARTMENTS	GOCC:0005829	Cytosol
Rab5	7227.FBpp0077473	COMPARTMENTS	GOCC:0005886	Plasma membrane
Rab5	7227.FBpp0077473	COMPARTMENTS	GOCC:0005938	Cell cortex
Rab5	7227.FBpp0077473	COMPARTMENTS	GOCC:0008021	Synaptic vesicle
Rab5	7227.FBpp0077473	COMPARTMENTS	GOCC:0010008	Endosome membrane
Rab5	7227.FBpp0077473	COMPARTMENTS	GOCC:0012505	Endomembrane system
Rab5	7227.FBpp0077473	COMPARTMENTS	GOCC:0012506	Vesicle membrane
Rab5	7227.FBpp0077473	COMPARTMENTS	GOCC:0016020	Membrane
Rab5	7227.FBpp0077473	COMPARTMENTS	GOCC:0030054	Cell junction
Rab5	7227.FBpp0077473	COMPARTMENTS	GOCC:0030133	Transport vesicle
Rab5	7227.FBpp0077473	COMPARTMENTS	GOCC:0030139	Endocytic vesicle
Rab5	7227.FBpp0077473	COMPARTMENTS	GOCC:0030424	Axon
Rab5	7227.FBpp0077473	COMPARTMENTS	GOCC:0030659	Cytoplasmic vesicle membrane
Rab5	7227.FBpp0077473	COMPARTMENTS	GOCC:0031090	Organelle membrane
Rab5	7227.FBpp0077473	COMPARTMENTS	GOCC:0031410	Cytoplasmic vesicle
Rab5	7227.FBpp0077473	COMPARTMENTS	GOCC:0031902	Late endosome membrane
Rab5	7227.FBpp0077473	COMPARTMENTS	GOCC:0031982	Vesicle
Rab5	7227.FBpp0077473	COMPARTMENTS	GOCC:0036477	Somatodendritic compartment
Rab5	7227.FBpp0077473	COMPARTMENTS	GOCC:0042995	Cell projection
Rab5	7227.FBpp0077473	COMPARTMENTS	GOCC:0043005	Neuron projection
Rab5	7227.FBpp0077473	COMPARTMENTS	GOCC:0043025	Neuronal cell body
Rab5	7227.FBpp0077473	COMPARTMENTS	GOCC:0043195	Terminal bouton
Rab5	7227.FBpp0077473	COMPARTMENTS	GOCC:0043226	Organelle
Rab5	7227.FBpp0077473	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
Rab5	7227.FBpp0077473	COMPARTMENTS	GOCC:0043229	Intracellular organelle
Rab5	7227.FBpp0077473	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
Rab5	7227.FBpp0077473	COMPARTMENTS	GOCC:0043679	Axon terminus
Rab5	7227.FBpp0077473	COMPARTMENTS	GOCC:0044297	Cell body
Rab5	7227.FBpp0077473	COMPARTMENTS	GOCC:0044306	Neuron projection terminus
Rab5	7227.FBpp0077473	COMPARTMENTS	GOCC:0045202	Synapse
Rab5	7227.FBpp0077473	COMPARTMENTS	GOCC:0070382	Exocytic vesicle
Rab5	7227.FBpp0077473	COMPARTMENTS	GOCC:0071944	Cell periphery
Rab5	7227.FBpp0077473	COMPARTMENTS	GOCC:0097708	Intracellular vesicle
Rab5	7227.FBpp0077473	COMPARTMENTS	GOCC:0098588	Bounding membrane of organelle
Rab5	7227.FBpp0077473	COMPARTMENTS	GOCC:0098793	Presynapse
Rab5	7227.FBpp0077473	COMPARTMENTS	GOCC:0099503	Secretory vesicle
Rab5	7227.FBpp0077473	COMPARTMENTS	GOCC:0110165	Cellular anatomical structure
Rab5	7227.FBpp0077473	COMPARTMENTS	GOCC:0120025	Plasma membrane bounded cell projection
Rab5	7227.FBpp0077473	COMPARTMENTS	GOCC:0150034	Distal axon
Rab5	7227.FBpp0077473	Monarch	FBcv:0000349	Viable
Rab5	7227.FBpp0077473	Monarch	FBcv:0000351	Lethal
Rab5	7227.FBpp0077473	Monarch	FBcv:0000352	Partially lethal - majority die
Rab5	7227.FBpp0077473	Monarch	FBcv:0000354	Visible
Rab5	7227.FBpp0077473	Monarch	FBcv:0000356	Abnormal body color
Rab5	7227.FBpp0077473	Monarch	FBcv:0000357	Abnormal size
Rab5	7227.FBpp0077473	Monarch	FBcv:0000358	Decreased body size
Rab5	7227.FBpp0077473	Monarch	FBcv:0000360	Decreased cell size
Rab5	7227.FBpp0077473	Monarch	FBcv:0000361	Increased body size
Rab5	7227.FBpp0077473	Monarch	FBcv:0000362	Increased cell number
Rab5	7227.FBpp0077473	Monarch	FBcv:0000365	Semi-sterile
Rab5	7227.FBpp0077473	Monarch	FBcv:0000374	Fertile
Rab5	7227.FBpp0077473	Monarch	FBcv:0000389	Paralytic
Rab5	7227.FBpp0077473	Monarch	FBcv:0000417	Abnormal flight
Rab5	7227.FBpp0077473	Monarch	FBcv:0000418	Flightless
Rab5	7227.FBpp0077473	Monarch	FBcv:0000424	Abnormal cell death
Rab5	7227.FBpp0077473	Monarch	FBcv:0000425	Increased cell death
Rab5	7227.FBpp0077473	Monarch	FBcv:0000427	Abnormal cell growth
Rab5	7227.FBpp0077473	Monarch	FBcv:0000428	Abnormal cell size
Rab5	7227.FBpp0077473	Monarch	FBcv:0000431	Abnormal meiotic cell cycle
Rab5	7227.FBpp0077473	Monarch	FBcv:0000434	Abnormal neurophysiology
Rab5	7227.FBpp0077473	Monarch	FBcv:0000435	Abnormal neuroanatomy
Rab5	7227.FBpp0077473	Monarch	FBcv:0000444	Hyperplasia
Rab5	7227.FBpp0077473	Monarch	FBcv:0000446	Melanotic mass phenotype
Rab5	7227.FBpp0077473	Monarch	FBcv:0000450	Abnormal developmental rate
Rab5	7227.FBpp0077473	Monarch	FBcv:0000665	Abnormal body size
Rab5	7227.FBpp0077473	Monarch	FBcv:0000671	Abnormal cell cycle
Rab5	7227.FBpp0077473	Monarch	FBcv:0000709	Abnormal cell number
Rab5	7227.FBpp0077473	Monarch	FBcv:0000717	Increased cell growth rate
Rab5	7227.FBpp0077473	Monarch	FBcv:0000723	Neoplasia
Rab5	7227.FBpp0077473	Monarch	FBcv:0002000	Lethal - all die before end of P-stage
Rab5	7227.FBpp0077473	Monarch	FBcv:0002001	Lethal - all die before end of first instar larval stage
Rab5	7227.FBpp0077473	Monarch	FBcv:0002002	Lethal - all die before end of larval stage
Rab5	7227.FBpp0077473	Monarch	FBcv:0002003	Lethal - all die before end of second instar larval stage
Rab5	7227.FBpp0077473	Monarch	FBcv:0002004	Increased mortality
Rab5	7227.FBpp0077473	Monarch	FBcv:0002005	Lethal - all die during P-stage
Rab5	7227.FBpp0077473	Monarch	FBcv:0002010	Majority die during P-stage
Rab5	7227.FBpp0077473	Monarch	FBcv:0002015	Partially lethal
Rab5	7227.FBpp0077473	Monarch	FBcv:0002019	Increased mortality during development
Rab5	7227.FBpp0077473	Monarch	FBcv:0002020	Some die during P-stage
Rab5	7227.FBpp0077473	Monarch	FBcv:0002023	Some die during larval stage
Rab5	7227.FBpp0077473	Monarch	FBcv:0002026	Lethal - all die before end of prepupal stage
Rab5	7227.FBpp0077473	Monarch	FBcv:0002027	Lethal - all die before end of pupal stage
Rab5	7227.FBpp0077473	Monarch	FBcv:0002033	Lethal - all die during embryonic stage
Rab5	7227.FBpp0077473	Monarch	FBcv:0002037	Majority die during embryonic stage
Rab5	7227.FBpp0077473	Monarch	FBcv:0002039	Some die during pupal stage
Rab5	7227.FBpp0077473	Monarch	FBcv:0002041	Some die during embryonic stage
Rab5	7227.FBpp0077473	Monarch	FBcv:0007507	Increased size
Rab5	7227.FBpp0077473	Monarch	FBcv:0007508	Decreased size
Rab5	7227.FBpp0077473	UniProt Keywords	KW-0254	Endocytosis
Rab5	7227.FBpp0077473	UniProt Keywords	KW-0268	Exocytosis
Rab5	7227.FBpp0077473	UniProt Keywords	KW-0342	GTP-binding
Rab5	7227.FBpp0077473	UniProt Keywords	KW-0378	Hydrolase
Rab5	7227.FBpp0077473	UniProt Keywords	KW-0449	Lipoprotein
Rab5	7227.FBpp0077473	UniProt Keywords	KW-0532	Neurotransmitter transport
Rab5	7227.FBpp0077473	UniProt Keywords	KW-0547	Nucleotide-binding
Rab5	7227.FBpp0077473	UniProt Keywords	KW-0636	Prenylation
Rab5	7227.FBpp0077473	UniProt Keywords	KW-0653	Protein transport
Rab5	7227.FBpp0077473	UniProt Keywords	KW-0770	Synapse
Rab5	7227.FBpp0077473	UniProt Keywords	KW-0813	Transport
Rab5	7227.FBpp0077473	UniProt Keywords	KW-0963	Cytoplasm
Rab5	7227.FBpp0077473	UniProt Keywords	KW-0966	Cell projection
Rab5	7227.FBpp0077473	UniProt Keywords	KW-0967	Endosome
Rab5	7227.FBpp0077473	UniProt Keywords	KW-0968	Cytoplasmic vesicle
Rab5	7227.FBpp0077473	InterPro	IPR001806	Small GTPase
Rab5	7227.FBpp0077473	InterPro	IPR005225	Small GTP-binding domain
Rab5	7227.FBpp0077473	InterPro	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Rab5	7227.FBpp0077473	SMART	SM00175	Rab subfamily of small GTPases
Rbfox1	7227.FBpp0293630	GO Process	GO:0000381	Regulation of alternative mRNA splicing, via spliceosome
Rbfox1	7227.FBpp0293630	GO Process	GO:0002165	Instar larval or pupal development
Rbfox1	7227.FBpp0293630	GO Process	GO:0003002	Regionalization
Rbfox1	7227.FBpp0293630	GO Process	GO:0003006	Developmental process involved in reproduction
Rbfox1	7227.FBpp0293630	GO Process	GO:0003008	System process
Rbfox1	7227.FBpp0293630	GO Process	GO:0006139	Nucleobase-containing compound metabolic process
Rbfox1	7227.FBpp0293630	GO Process	GO:0006355	Regulation of DNA-templated transcription
Rbfox1	7227.FBpp0293630	GO Process	GO:0006396	RNA processing
Rbfox1	7227.FBpp0293630	GO Process	GO:0006397	mRNA processing
Rbfox1	7227.FBpp0293630	GO Process	GO:0006417	Regulation of translation
Rbfox1	7227.FBpp0293630	GO Process	GO:0006950	Response to stress
Rbfox1	7227.FBpp0293630	GO Process	GO:0006996	Organelle organization
Rbfox1	7227.FBpp0293630	GO Process	GO:0006997	Nucleus organization
Rbfox1	7227.FBpp0293630	GO Process	GO:0007275	Multicellular organism development
Rbfox1	7227.FBpp0293630	GO Process	GO:0007276	Gamete generation
Rbfox1	7227.FBpp0293630	GO Process	GO:0007281	Germ cell development
Rbfox1	7227.FBpp0293630	GO Process	GO:0007292	Female gamete generation
Rbfox1	7227.FBpp0293630	GO Process	GO:0007293	Germarium-derived egg chamber formation
Rbfox1	7227.FBpp0293630	GO Process	GO:0007389	Pattern specification process
Rbfox1	7227.FBpp0293630	GO Process	GO:0007399	Nervous system development
Rbfox1	7227.FBpp0293630	GO Process	GO:0007444	Imaginal disc development
Rbfox1	7227.FBpp0293630	GO Process	GO:0007472	Wing disc morphogenesis
Rbfox1	7227.FBpp0293630	GO Process	GO:0007474	Imaginal disc-derived wing vein specification
Rbfox1	7227.FBpp0293630	GO Process	GO:0007476	Imaginal disc-derived wing morphogenesis
Rbfox1	7227.FBpp0293630	GO Process	GO:0007552	Metamorphosis
Rbfox1	7227.FBpp0293630	GO Process	GO:0007560	Imaginal disc morphogenesis
Rbfox1	7227.FBpp0293630	GO Process	GO:0007610	Behavior
Rbfox1	7227.FBpp0293630	GO Process	GO:0007611	Learning or memory
Rbfox1	7227.FBpp0293630	GO Process	GO:0007613	Memory
Rbfox1	7227.FBpp0293630	GO Process	GO:0008152	Metabolic process
Rbfox1	7227.FBpp0293630	GO Process	GO:0008380	RNA splicing
Rbfox1	7227.FBpp0293630	GO Process	GO:0009058	Biosynthetic process
