"Input Order","Search Term","Input GeneID","FlyBaseID","Input Gene Symbol","Output Species","Output GeneID","Human Species Gene ID","Output Gene Symbol","Ensembl ID (link HPA)","DIOPT Score","Weighted Score","Rank","Best Score","Best Score Reverse","Prediction Derived From","Alignment & Scores","Feedback","Gene Details"
"25","FBgn0001233","38389","FBgn0001233","Hsp83","Human","7248","12362","TSC1","ENSG00000165699","1","0.9","low","No","No","eggNOG","","Add","G2F details (TSC1)    DRscDB Data: (TSC1)                             Human Protein Atlas  (HPA)"
"26","FBgn0261984","42358","FBgn0261984","Ire1","Human","10595","16942","ERN2","ENSG00000134398","13","12.81","high","Yes","Yes","Compara, Domainoid, eggNOG, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, Hieranoid, Panther, Phylome, SonicParanoid, orthoMCL","","Add","G2F details (ERN2)    DRscDB Data: (ERN2)                             Human Protein Atlas  (HPA)"
"26","FBgn0261984","42358","FBgn0261984","Ire1","Human","2081","3449","ERN1","ENSG00000178607","11","10.88","moderate","No","Yes","Domainoid, eggNOG, Inparanoid, OMA, OrthoDB, OrthoFinder, Hieranoid, Panther, Phylome, SonicParanoid, orthoMCL","","Add","G2F details (ERN1)    DRscDB Data: (ERN1)                             Human Protein Atlas  (HPA)"
"26","FBgn0261984","42358","FBgn0261984","Ire1","Human","6041","10050","RNASEL","ENSG00000135828","2","1.81","moderate","No","Yes","eggNOG, Phylome","","Add","G2F details (RNASEL)    DRscDB Data: (RNASEL)                             Human Protein Atlas  (HPA)"
"27","FBgn0000229","44801","FBgn0000229","bsk","Human","5599","6881","MAPK8","ENSG00000107643","13","12.81","high","Yes","Yes","Domainoid, eggNOG, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, Compara, Hieranoid, Panther, Phylome, SonicParanoid, orthoMCL","","Add","G2F details (MAPK8)    DRscDB Data: (MAPK8)                             Human Protein Atlas  (HPA)"
"27","FBgn0000229","44801","FBgn0000229","bsk","Human","5602","6872","MAPK10","ENSG00000109339","12","11.91","moderate","No","Yes","Domainoid, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, Compara, Hieranoid, Panther, Phylome, SonicParanoid, orthoMCL","","Add","G2F details (MAPK10)    DRscDB Data: (MAPK10)                             Human Protein Atlas  (HPA)"
"27","FBgn0000229","44801","FBgn0000229","bsk","Human","5601","6886","MAPK9","ENSG00000050748","12","11.8","moderate","No","Yes","Domainoid, eggNOG, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, Compara, Hieranoid, Panther, Phylome, SonicParanoid, orthoMCL","","Add","G2F details (MAPK9)    DRscDB Data: (MAPK9)                             Human Protein Atlas  (HPA)"
"27","FBgn0000229","44801","FBgn0000229","bsk","Human","6300","6874","MAPK12","ENSG00000188130","2","1.94","low","No","No","OrthoDB, Compara","","Add","G2F details (MAPK12)    DRscDB Data: (MAPK12)                             Human Protein Atlas  (HPA)"
"27","FBgn0000229","44801","FBgn0000229","bsk","Human","5603","6875","MAPK13","ENSG00000156711","2","1.94","low","No","No","OrthoDB, Compara","","Add","G2F details (MAPK13)    DRscDB Data: (MAPK13)                             Human Protein Atlas  (HPA)"
"27","FBgn0000229","44801","FBgn0000229","bsk","Human","5595","6877","MAPK3","ENSG00000102882","1","1.01","low","No","No","OrthoDB","","Add","G2F details (MAPK3)    DRscDB Data: (MAPK3)                             Human Protein Atlas  (HPA)"
"27","FBgn0000229","44801","FBgn0000229","bsk","Human","5600","6873","MAPK11","ENSG00000185386","1","1.01","low","No","No","OrthoDB","","Add","G2F details (MAPK11)    DRscDB Data: (MAPK11)                             Human Protein Atlas  (HPA)"
"27","FBgn0000229","44801","FBgn0000229","bsk","Human","5594","6871","MAPK1","ENSG00000100030","1","1.01","low","No","No","OrthoDB","","Add","G2F details (MAPK1)    DRscDB Data: (MAPK1)                             Human Protein Atlas  (HPA)"
"27","FBgn0000229","44801","FBgn0000229","bsk","Human","5596","6878","MAPK4","ENSG00000141639","1","0.93","low","No","No","Compara","","Add","G2F details (MAPK4)    DRscDB Data: (MAPK4)                             Human Protein Atlas  (HPA)"
"27","FBgn0000229","44801","FBgn0000229","bsk","Human","22858","21219","CILK1","ENSG00000112144","1","0.93","low","No","No","Compara","","Add","G2F details (CILK1)    DRscDB Data: (CILK1)                             Human Protein Atlas  (HPA)"
"27","FBgn0000229","44801","FBgn0000229","bsk","Human","6733","11306","SRPK2","ENSG00000135250","1","0.93","low","No","No","Compara","","Add","G2F details (SRPK2)    DRscDB Data: (SRPK2)                             Human Protein Atlas  (HPA)"
"27","FBgn0000229","44801","FBgn0000229","bsk","Human","51701","29858","NLK","ENSG00000087095","1","0.93","low","No","No","Compara","","Add","G2F details (NLK)    DRscDB Data: (NLK)                             Human Protein Atlas  (HPA)"
"28","FBgn0265042","42742","FBgn0265042","Irk1","Human","3765","6270","KCNJ9","ENSG00000162728","10","9.79","high","Yes","Yes","Domainoid, eggNOG, Inparanoid, OrthoFinder, OrthoInspector, Compara, Panther, Phylome, SonicParanoid, orthoMCL","","Add","G2F details (KCNJ9)    DRscDB Data: (KCNJ9)                             Human Protein Atlas  (HPA)"
"28","FBgn0265042","42742","FBgn0265042","Irk1","Human","3762","6266","KCNJ5","ENSG00000120457","10","9.79","high","Yes","Yes","Domainoid, eggNOG, Inparanoid, OrthoFinder, OrthoInspector, Compara, Panther, Phylome, SonicParanoid, orthoMCL","","Add","G2F details (KCNJ5)    DRscDB Data: (KCNJ5)                             Human Protein Atlas  (HPA)"
"28","FBgn0265042","42742","FBgn0265042","Irk1","Human","3759","6263","KCNJ2","ENSG00000123700","9","8.88","moderate","No","No","Domainoid, eggNOG, Inparanoid, OrthoInspector, Compara, Hieranoid, Panther, SonicParanoid, orthoMCL","","Add","G2F details (KCNJ2)    DRscDB Data: (KCNJ2)                             Human Protein Atlas  (HPA)"
"28","FBgn0265042","42742","FBgn0265042","Irk1","Human","3761","6265","KCNJ4","ENSG00000168135","9","8.88","moderate","No","No","Domainoid, eggNOG, Inparanoid, OrthoInspector, Compara, Hieranoid, Panther, SonicParanoid, orthoMCL","","Add","G2F details (KCNJ4)    DRscDB Data: (KCNJ4)                             Human Protein Atlas  (HPA)"
"28","FBgn0265042","42742","FBgn0265042","Irk1","Human","3768","6258","KCNJ12","ENSG00000184185","9","8.88","moderate","No","No","Domainoid, eggNOG, Inparanoid, OrthoInspector, Compara, Hieranoid, Panther, SonicParanoid, orthoMCL","","Add","G2F details (KCNJ12)    DRscDB Data: (KCNJ12)                             Human Protein Atlas  (HPA)"
"28","FBgn0265042","42742","FBgn0265042","Irk1","Human","3763","6267","KCNJ6","ENSG00000157542","9","8.74","moderate","No","Yes","Domainoid, eggNOG, OrthoFinder, OrthoInspector, Compara, Panther, Phylome, SonicParanoid, orthoMCL","","Add","G2F details (KCNJ6)    DRscDB Data: (KCNJ6)                             Human Protein Atlas  (HPA)"
"28","FBgn0265042","42742","FBgn0265042","Irk1","Human","3770","6260","KCNJ14","ENSG00000182324","8","7.88","moderate","No","No","Domainoid, eggNOG, Inparanoid, Compara, Hieranoid, Panther, SonicParanoid, orthoMCL","","Add","G2F details (KCNJ14)    DRscDB Data: (KCNJ14)                             Human Protein Atlas  (HPA)"
"28","FBgn0265042","42742","FBgn0265042","Irk1","Human","100134444","39080","KCNJ18","ENSG00000260458","8","7.88","moderate","No","No","Domainoid, eggNOG, Inparanoid, OrthoInspector, Compara, Panther, SonicParanoid, orthoMCL","","Add","G2F details (KCNJ18)    DRscDB Data: (KCNJ18)                             Human Protein Atlas  (HPA)"
"28","FBgn0265042","42742","FBgn0265042","Irk1","Human","3760","6264","KCNJ3","ENSG00000162989","7","6.74","moderate","No","Yes","Domainoid, eggNOG, Compara, Panther, Phylome, orthoMCL, SonicParanoid","","Add","G2F details (KCNJ3)    DRscDB Data: (KCNJ3)                             Human Protein Atlas  (HPA)"
"28","FBgn0265042","42742","FBgn0265042","Irk1","Human","3767","6257","KCNJ11","ENSG00000187486","6","5.74","moderate","No","Yes","Compara, eggNOG, Panther, Phylome, SonicParanoid, orthoMCL","","Add","G2F details (KCNJ11)    DRscDB Data: (KCNJ11)                             Human Protein Atlas  (HPA)"
"28","FBgn0265042","42742","FBgn0265042","Irk1","Human","3764","6269","KCNJ8","ENSG00000121361","6","5.74","moderate","No","Yes","Compara, eggNOG, Panther, Phylome, SonicParanoid, orthoMCL","","Add","G2F details (KCNJ8)    DRscDB Data: (KCNJ8)                             Human Protein Atlas  (HPA)"
"28","FBgn0265042","42742","FBgn0265042","Irk1","Human","3773","6262","KCNJ16","ENSG00000153822","5","4.93","moderate","No","Yes","Domainoid, Compara, Panther, SonicParanoid, orthoMCL","","Add","G2F details (KCNJ16)    DRscDB Data: (KCNJ16)                             Human Protein Atlas  (HPA)"
"28","FBgn0265042","42742","FBgn0265042","Irk1","Human","3772","6261","KCNJ15","ENSG00000157551","5","4.83","moderate","No","No","eggNOG, Compara, Panther, SonicParanoid, orthoMCL","","Add","G2F details (KCNJ15)    DRscDB Data: (KCNJ15)                             Human Protein Atlas  (HPA)"
"28","FBgn0265042","42742","FBgn0265042","Irk1","Human","3766","6256","KCNJ10","ENSG00000177807","5","4.83","moderate","No","No","eggNOG, Compara, Panther, SonicParanoid, orthoMCL","","Add","G2F details (KCNJ10)    DRscDB Data: (KCNJ10)                             Human Protein Atlas  (HPA)"
"28","FBgn0265042","42742","FBgn0265042","Irk1","Human","3758","6255","KCNJ1","ENSG00000151704","4","3.9","moderate","No","No","eggNOG, Panther, SonicParanoid, orthoMCL","","Add","G2F details (KCNJ1)    DRscDB Data: (KCNJ1)                             Human Protein Atlas  (HPA)"
"28","FBgn0265042","42742","FBgn0265042","Irk1","Human","3769","6259","KCNJ13","ENSG00000115474","4","3.9","moderate","No","Yes","eggNOG, Panther, SonicParanoid, orthoMCL","","Add","G2F details (KCNJ13)    DRscDB Data: (KCNJ13)                             Human Protein Atlas  (HPA)"
"28","FBgn0265042","42742","FBgn0265042","Irk1","Human","10675","2467","CSPG5","ENSG00000114646","1","0.9","low","No","Yes","eggNOG","","Add","G2F details (CSPG5)    DRscDB Data: (CSPG5)                             Human Protein Atlas  (HPA)"
"29","FBgn0039354","43098","FBgn0039354","Lgr3","Human","122042","17318","RXFP2","ENSG00000133105","10","9.83","high","Yes","Yes","Domainoid, eggNOG, OMA, OrthoDB, OrthoFinder, OrthoInspector, Panther, Phylome, SonicParanoid, orthoMCL","","Add","G2F details (RXFP2)    DRscDB Data: (RXFP2)                             Human Protein Atlas  (HPA)"
"29","FBgn0039354","43098","FBgn0039354","Lgr3","Human","59350","19718","RXFP1","ENSG00000171509","10","9.83","high","Yes","Yes","Domainoid, eggNOG, OMA, OrthoDB, OrthoFinder, OrthoInspector, Panther, Phylome, SonicParanoid, orthoMCL","","Add","G2F details (RXFP1)    DRscDB Data: (RXFP1)                             Human Protein Atlas  (HPA)"
"29","FBgn0039354","43098","FBgn0039354","Lgr3","Human","3973","6585","LHCGR","ENSG00000138039","3","2.73","low","No","No","eggNOG, Compara, orthoMCL","","Add","G2F details (LHCGR)    DRscDB Data: (LHCGR)                             Human Protein Atlas  (HPA)"
"29","FBgn0039354","43098","FBgn0039354","Lgr3","Human","7253","12373","TSHR","ENSG00000165409","3","2.73","low","No","No","eggNOG, Compara, orthoMCL","","Add","G2F details (TSHR)    DRscDB Data: (TSHR)                             Human Protein Atlas  (HPA)"
"29","FBgn0039354","43098","FBgn0039354","Lgr3","Human","2492","3969","FSHR","ENSG00000170820","3","2.73","low","No","No","eggNOG, Compara, orthoMCL","","Add","G2F details (FSHR)    DRscDB Data: (FSHR)                             Human Protein Atlas  (HPA)"
"29","FBgn0039354","43098","FBgn0039354","Lgr3","Human","55366","13299","LGR4","ENSG00000205213","2","1.8","low","No","No","eggNOG, orthoMCL","","Add","G2F details (LGR4)    DRscDB Data: (LGR4)                             Human Protein Atlas  (HPA)"
"29","FBgn0039354","43098","FBgn0039354","Lgr3","Human","8549","4504","LGR5","ENSG00000139292","2","1.8","low","No","No","eggNOG, orthoMCL","","Add","G2F details (LGR5)    DRscDB Data: (LGR5)                             Human Protein Atlas  (HPA)"
"29","FBgn0039354","43098","FBgn0039354","Lgr3","Human","59352","19719","LGR6","ENSG00000133067","2","1.8","low","No","No","eggNOG, orthoMCL","","Add","G2F details (LGR6)    DRscDB Data: (LGR6)                             Human Protein Atlas  (HPA)"
"30","FBgn0024329","42253","FBgn0024329","Mekk1","Human","4216","6856","MAP3K4","ENSG00000085511","13","12.81","high","Yes","Yes","Domainoid, eggNOG, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, Compara, Hieranoid, Panther, Phylome, SonicParanoid, orthoMCL","","Add","G2F details (MAP3K4)    DRscDB Data: (MAP3K4)                             Human Protein Atlas  (HPA)"
"30","FBgn0024329","42253","FBgn0024329","Mekk1","Human","6789","11408","STK4","ENSG00000101109","1","0.9","low","No","No","orthoMCL","","Add","G2F details (STK4)    DRscDB Data: (STK4)                             Human Protein Atlas  (HPA)"
"30","FBgn0024329","42253","FBgn0024329","Mekk1","Human","5604","6840","MAP2K1","ENSG00000169032","1","0.9","low","No","No","orthoMCL","","Add","G2F details (MAP2K1)    DRscDB Data: (MAP2K1)                             Human Protein Atlas  (HPA)"
"30","FBgn0024329","42253","FBgn0024329","Mekk1","Human","5062","8591","PAK2","ENSG00000180370","1","0.9","low","No","No","orthoMCL","","Add","G2F details (PAK2)    DRscDB Data: (PAK2)                             Human Protein Atlas  (HPA)"
"30","FBgn0024329","42253","FBgn0024329","Mekk1","Human","51765","18174","STK26","ENSG00000134602","1","0.9","low","No","No","orthoMCL","","Add","G2F details (STK26)    DRscDB Data: (STK26)                             Human Protein Atlas  (HPA)"
"30","FBgn0024329","42253","FBgn0024329","Mekk1","Human","10494","11404","STK25","ENSG00000115694","1","0.9","low","No","No","orthoMCL","","Add","G2F details (STK25)    DRscDB Data: (STK25)                             Human Protein Atlas  (HPA)"
"30","FBgn0024329","42253","FBgn0024329","Mekk1","Human","6793","11388","STK10","ENSG00000072786","1","0.9","low","No","No","orthoMCL","","Add","G2F details (STK10)    DRscDB Data: (STK10)                             Human Protein Atlas  (HPA)"
"30","FBgn0024329","42253","FBgn0024329","Mekk1","Human","5605","6842","MAP2K2","ENSG00000126934","1","0.9","low","No","No","orthoMCL","","Add","G2F details (MAP2K2)    DRscDB Data: (MAP2K2)                             Human Protein Atlas  (HPA)"
"30","FBgn0024329","42253","FBgn0024329","Mekk1","Human","27347","17717","STK39","ENSG00000198648","1","0.9","low","No","No","orthoMCL","","Add","G2F details (STK39)    DRscDB Data: (STK39)                             Human Protein Atlas  (HPA)"
"30","FBgn0024329","42253","FBgn0024329","Mekk1","Human","5063","8592","PAK3","ENSG00000077264","1","0.9","low","No","No","orthoMCL","","Add","G2F details (PAK3)    DRscDB Data: (PAK3)                             Human Protein Atlas  (HPA)"
"30","FBgn0024329","42253","FBgn0024329","Mekk1","Human","6416","6844","MAP2K4","ENSG00000065559","1","0.9","low","No","No","orthoMCL","","Add","G2F details (MAP2K4)    DRscDB Data: (MAP2K4)                             Human Protein Atlas  (HPA)"
"30","FBgn0024329","42253","FBgn0024329","Mekk1","Human","5058","8590","PAK1","ENSG00000149269","1","0.9","low","No","No","orthoMCL","","Add","G2F details (PAK1)    DRscDB Data: (PAK1)                             Human Protein Atlas  (HPA)"
"30","FBgn0024329","42253","FBgn0024329","Mekk1","Human","5609","6847","MAP2K7","ENSG00000076984","1","0.9","low","No","No","orthoMCL","","Add","G2F details (MAP2K7)    DRscDB Data: (MAP2K7)                             Human Protein Atlas  (HPA)"
"30","FBgn0024329","42253","FBgn0024329","Mekk1","Human","57144","15916","PAK5","ENSG00000101349","1","0.9","low","No","No","orthoMCL","","Add","G2F details (PAK5)    DRscDB Data: (PAK5)                             Human Protein Atlas  (HPA)"
"30","FBgn0024329","42253","FBgn0024329","Mekk1","Human","8428","11403","STK24","ENSG00000102572","1","0.9","low","No","No","orthoMCL","","Add","G2F details (STK24)    DRscDB Data: (STK24)                             Human Protein Atlas  (HPA)"
"30","FBgn0024329","42253","FBgn0024329","Mekk1","Human","4215","6855","MAP3K3","ENSG00000198909","1","0.9","low","No","No","orthoMCL","","Add","G2F details (MAP3K3)    DRscDB Data: (MAP3K3)                             Human Protein Atlas  (HPA)"
"30","FBgn0024329","42253","FBgn0024329","Mekk1","Human","5607","6845","MAP2K5","ENSG00000137764","1","0.9","low","No","No","orthoMCL","","Add","G2F details (MAP2K5)    DRscDB Data: (MAP2K5)                             Human Protein Atlas  (HPA)"
"30","FBgn0024329","42253","FBgn0024329","Mekk1","Human","4214","6848","MAP3K1","ENSG00000095015","1","0.9","low","No","No","orthoMCL","","Add","G2F details (MAP3K1)    DRscDB Data: (MAP3K1)                             Human Protein Atlas  (HPA)"
"30","FBgn0024329","42253","FBgn0024329","Mekk1","Human","9748","11088","SLK","ENSG00000065613","1","0.9","low","No","No","orthoMCL","","Add","G2F details (SLK)    DRscDB Data: (SLK)                             Human Protein Atlas  (HPA)"
"30","FBgn0024329","42253","FBgn0024329","Mekk1","Human","5606","6843","MAP2K3","ENSG00000034152","1","0.9","low","No","No","orthoMCL","","Add","G2F details (MAP2K3)    DRscDB Data: (MAP2K3)                             Human Protein Atlas  (HPA)"
"30","FBgn0024329","42253","FBgn0024329","Mekk1","Human","6788","11406","STK3","ENSG00000104375","1","0.9","low","No","No","orthoMCL","","Add","G2F details (STK3)    DRscDB Data: (STK3)                             Human Protein Atlas  (HPA)"
"30","FBgn0024329","42253","FBgn0024329","Mekk1","Human","80122","26249","MAP3K19","ENSG00000176601","1","0.9","low","No","No","orthoMCL","","Add","G2F details (MAP3K19)    DRscDB Data: (MAP3K19)                             Human Protein Atlas  (HPA)"
"30","FBgn0024329","42253","FBgn0024329","Mekk1","Human","106821730","52276","BUB1B-PAK6","ENSG00000137843","1","0.9","low","No","No","orthoMCL","","Add","G2F details (BUB1B-PAK6)    DRscDB Data: (BUB1B-PAK6)                             Human Protein Atlas  (HPA)"
